Matura Język Polski;Starożytność i Biblia;łatwe;Jak nazywa się główna bohaterka tragedii Sofoklesa, która przedkłada prawo boskie nad ludzkie?;Antygona;Ismena;Jokasta;Elektra
Matura Język Polski;Starożytność i Biblia;łatwe;Kto w mitologii greckiej był bogiem morza i trzymał trójząb?;Posejdon;Zeus;Hades;Ares
Matura Język Polski;Starożytność i Biblia;łatwe;Kto w mitologii greckiej był królem Itaki i bohaterem "Odysei"?;Odyseusz;Achilles;Hektor;Agamemnon
Matura Język Polski;Barok;bardzo trudne;Co oznacza pojęcie "koncept" w poezji barokowej?;Wyszukany i zaskakujący pomysł artystyczny;Zarys fabuły;Rodzaj rymu;Pouczenie moralne
Matura Język Polski;Barok;bardzo trudne;Jakie przesłanie niesie wiersz Daniela Naborowskiego "Krótkość żywota"?;Przemijalność i marność ludzkiego życia;Pochwałę wiecznej młodości;Kult wojny;Radość z bogactwa
Matura Język Polski;Barok;bardzo trudne;W sonecie "Do trupa", do czego autor porównuje stan nieszczęśliwie zakochanego bohatera?;Do stanu nieboszczyka;Do ognia piekielnego;Do burzy na morzu;Do więźnia w lochu
Matura Język Polski;Barok;trudne;Jak nazywa się nurt literatury dworskiej dbający o kunsztowną formę?;Marinizm;Sarmatyzm;Mistycyzm;Oświecenie
Matura Język Polski;Barok;trudne;Jak nazywa się środek stylistyczny polegający na zaskakującym pomyśle kompozycyjnym (fundament poezji baroku)?;Koncept;Inwersja;Oksymoron;Gradacja
Matura Język Polski;Barok;trudne;Jaki motyw (z łac. marność) dominuje w poezji Daniela Naborowskiego?;Vanitas;Carpe diem;Exegi monumentum;Arkadia
Matura Język Polski;Barok;trudne;Kto jest autorem słynnych "Pamiętników" opisujących życie sarmaty?;Jan Chryzostom Pasek;Jan Andrzej Morsztyn;Wacław Potocki;Daniel Naborowski
Matura Język Polski;Barok;łatwe;Jak nazywa się pamiętnikarz, który opisał życie i obyczaje sarmackiej szlachty w XVII wieku?;Jan Chryzostom Pasek;Wacław Potocki;Zbigniew Morsztyn;Kasper Miaskowski
Matura Język Polski;Barok;łatwe;Jak nazywa się styl w sztuce i literaturze baroku charakteryzujący się przepychem i kontrastem?;Barok;Klasycyzm;Modernizm;Realizm
Matura Język Polski;Barok;łatwe;Który poeta barokowy jest autorem słynnego sonetu "Do trupa"?;Jan Andrzej Morsztyn;Daniel Naborowski;Wacław Potocki;Jan Chryzostom Pasek
Matura Język Polski;Pozytywizm;bardzo trudne;W której części (porze roku) dochodzi do wywiezienia Jagny na wozie z gnojem?;Lato;Jesień;Zima;Wiosna
Matura Język Polski;Pozytywizm;trudne;Jak nazywa się parobek Boryny, który umiera w stajni podczas wesela Macieja?;Kuba Socha;Witek;Jambroży;Pietrek
Matura Język Polski;Pozytywizm;trudne;Za kogo wychodzi za mąż Jagna Paczesiówna na początku powieści?;Za Macieja Borynę;Za Antka Borynę;Za Mateusza;Za kowala
Matura Język Polski;Pozytywizm;łatwe;Jak nazywa się wieś, w której toczy się akcja powieści Reymonta?;Lipce;Tymieniec;Bronowice;Wilkowyje
Matura Język Polski;Pozytywizm;łatwe;Kto jest najbogatszym gospodarzem w Lipcach i ojcem Antka?;Maciej Boryna;Dominikowa;Kuba Socha;Roch
Matura Język Polski;Romantyzm;bardzo trudne;Co stało się z Rollisonem po przesłuchaniu u Senatora?;Został wypchnięty przez okno;Uciekł z więzienia;Został ułaskawiony;Zmarł z głodu
Matura Język Polski;Romantyzm;bardzo trudne;Jaki jest finał historii Guślarza w IV części Dziadów?;Znika po pianiu koguta;Zostaje zabity;Odchodzi z Gustawem;Modli się za żywych
Matura Język Polski;Romantyzm;bardzo trudne;Jaką karę wymierzył Bóg w "Dziadach" obozowi "patriotów" w Salonie Warszawskim?;Zostali uwiecznieni w poezji;Zesłano ich na Sybir;Bóg nie wymierzył im kary;Zostali potępieni
Matura Język Polski;Romantyzm;bardzo trudne;Kogo Konrad nazywa "Mądrością bez miłości" w Wielkiej Improwizacji?;Boga;Cara;Senatora;Diabła
Matura Język Polski;Romantyzm;bardzo trudne;W jakiej formie literackiej utrzymany jest "Ustęp" Dziadów części III?;Opisów podróży i satyry na Rosję;Listów do przyjaciół;Monologów Konrada;Dialogów więźniów
Matura Język Polski;Romantyzm;bardzo trudne;Z kim w "Dziadach" cz. III walczą o duszę Konrada w scenie Egzorcyzmów?;Dobre i złe duchy;Senator i car;Więźniowie;Matka i Maryla
Matura Język Polski;Romantyzm;trudne;Co oznacza postać Małej Improwizacji w III części "Dziadów"?;Wizję orła i kruka;Opis więzienia;Rozmowę z aniołem;Początek buntu Konrada
Matura Język Polski;Romantyzm;trudne;Co symbolizuje "Kruk" w Widzeniu Księdza Piotra?;Złego ducha/szatana;Cara;Zdrajcę;Wojsko rosyjskie
Matura Język Polski;Romantyzm;trudne;Gdzie rozgrywa się akcja "Ustępu", dodatku do III części Dziadów?;W Rosji (Petersburg i okolice);W Warszawie;W Wilnie;W Dreźnie
Matura Język Polski;Romantyzm;trudne;Jak kończy się scena obrzędu Dziadów w II części dramatu?;Pojawieniem się milczącego Widma;Wypędzeniem Guślarza;Modlitwą za wszystkich zmarłych;Płaczem Zosi
Matura Język Polski;Romantyzm;trudne;Jaki instrument towarzyszy guślarzowi podczas obrzędu Dziadów?;Lira;Bęben;Skrzypce;Flet
Matura Język Polski;Romantyzm;trudne;Z jaką historyczną postacią kojarzony jest "Bajkow", urzędnik z balu u Senatora?;Z realnym okrutnym śledczym;Z Carem Aleksandrem;Z Mickiewiczem;Z napoleońskim generałem
Matura Język Polski;Romantyzm;łatwe;Jak miał na imię towarzysz Konrada z celi, który opowiadał o wywózce dzieci?;Jan Sobolewski;Adolf;Feliks;Żegota
Matura Język Polski;Romantyzm;łatwe;Jak nazywa się wiejska uroczystość wywoływania duchów opisana przez Mickiewicza?;Dziady;Zaduszki;Gusła;Sobótka
Matura Język Polski;Romantyzm;łatwe;Jaką karę za pychę i okrucieństwo poniósł Widmo Złego Pana?;Męczy go wieczny głód i ptaki drapieżne;Został zamieniony w kamień;Błąka się po lesie;Nigdy nie może zasnąć
Matura Język Polski;Romantyzm;łatwe;Kto pojawia się jako ostatnia zjawa w II części Dziadów i nie chce odejść?;Widmo;Zły Pan;Dziewczyna;Aniołek
Matura Język Polski;Romantyzm;łatwe;Pod jakim imieniem występuje bohater III części Dziadów po przemianie w więzieniu?;Konrad;Gustaw;Pielgrzym;Hrabia
Matura Język Polski;Zbrodnia i Kara;bardzo trudne;Co stało się z żoną doktora Rieux w trakcie trwania kwarantanny?;Zmarła w sanatorium poza miastem;Została wyleczona przez męża;Uciekła do rodziny do Paryża;Zaginęła podczas zamieszek
Matura Język Polski;Zbrodnia i Kara;bardzo trudne;Co symbolizuje "bakcyl dżumy" w ostatnim zdaniu powieści?;Zło, które zawsze może powrócić;Konieczność dbania o zdrowie;Nadzieję na lepszą przyszłość;Wojnę, która się skończyła
Matura Język Polski;Zbrodnia i Kara;bardzo trudne;Co według narratora symbolizuje dżuma oprócz samej choroby?;Zło (totalitaryzm, wojnę);Śmierć;Boga;Naturę
Matura Język Polski;Zbrodnia i Kara;bardzo trudne;Czym charakteryzował się styl "kronikarski" narracji doktora Rieux?;Obiektywizmem i unikaniem patosu;Skrajnymi emocjami;Wieloma metaforami;Użyciem gwary
Matura Język Polski;Zbrodnia i Kara;bardzo trudne;Czym według narratora jest dżuma w sensie metaforycznym?;Złem tkwiącym w każdym człowieku;Karą za brak higieny;Wojną totalną;Nieszczęśliwym trafem
Matura Język Polski;Zbrodnia i Kara;bardzo trudne;Gdzie Bernard Rieux i Jean Tarrou spędzili chwilę wytchnienia, kąpiąc się w nocy?;W morzu;W rzece;W basenie miejskim;W wannie
Matura Język Polski;Zbrodnia i Kara;bardzo trudne;Ile razy w tygodniu w Oranie kursował "tramwaj dżumy" wywożący zwłoki?;Kursował co noc;Raz w tygodniu;Dwa razy dziennie;Co godzinę
Matura Język Polski;Zbrodnia i Kara;bardzo trudne;Jak doktor Rieux określał walkę z epidemią?;Uczciwością;Bohaterstwem;Obowiązkiem państwowym;Koniecznością dziejową
Matura Język Polski;Zbrodnia i Kara;bardzo trudne;Jak zginął Jean Tarrou pod koniec powieści?;Zmarł na dżumę po jej wygaśnięciu;Został postrzelony przez Cottarda;Zginął w wypadku samochodowym;Popełnił samobójstwo
Matura Język Polski;Zbrodnia i Kara;bardzo trudne;Jaki bohater jako jedyny czerpie korzyści z izolacji miasta i czuje się w niej dobrze?;Cottard;Rambert;Tarrou;Castel
Matura Język Polski;Zbrodnia i Kara;bardzo trudne;Jaką pracę literacką całe życie próbował ukończyć Joseph Grand?;Powieść, nad której pierwszym zdaniem wciąż pracował;Wiersz o dżumie;Historię Oranu;List do żony
Matura Język Polski;Zbrodnia i Kara;bardzo trudne;Kto w "Dżumie" próbuje napisać idealne zdanie o "amazonce na gniadej klaczy"?;Joseph Grand;Cottard;Raymond Rambert;Sędzia Othon
Matura Język Polski;Zbrodnia i Kara;bardzo trudne;Który bohater zmarł jako ostatnia ofiara dżumy w książce?;Jean Tarrou;Synek sędziego;Ojciec Paneloux;Portier Michel
Matura Język Polski;Zbrodnia i Kara;bardzo trudne;W jakiej porze roku dżuma ostatecznie opuściła Oran?;W lutym (zima);W lipcu (lato);W październiku (jesień);W maju (wiosna)
Matura Język Polski;Zbrodnia i Kara;bardzo trudne;Z kim Rambert nawiązał kontakt, aby spróbować nielegalnie opuścić miasto?;Z przemytnikami Cottarda;Z policją miejską;Z doktorem Rieux;Z sędzią Othonem
Matura Język Polski;Zbrodnia i Kara;trudne;Co stało się z ojcem Paneloux po drugim kazaniu?;Zmarł na nieznaną chorobę, nie wzywając pomocy;Został biskupem;Uciekł z miasta;Wyleczył się z dżumy
Matura Język Polski;Zbrodnia i Kara;trudne;Co stało się z sędzią Othonem po opuszczeniu kwarantanny?;Wrócił do pracy w sądzie;Popełnił samobójstwo;Został wolontariuszem w obozie;Wyjechał z miasta
Matura Język Polski;Zbrodnia i Kara;trudne;Dlaczego Raymond Rambert początkowo chciał uciec z Oranu?;Chciał wrócić do ukochanej kobiety;Boi się śmierci z powodu choroby;Nie wierzył w pomoc lekarzy;Dostał rozkaz powrotu do redakcji
Matura Język Polski;Zbrodnia i Kara;trudne;Jak nazywa się dziennikarz, który początkowo chce uciec z miasta, ale ostatecznie zostaje, by pomagać?;Raymond Rambert;Cottard;Ojciec Paneloux;Tarrou
Matura Język Polski;Zbrodnia i Kara;trudne;Jak nazywa się główny bohater, lekarz, który walczy z epidemią?;Bernard Rieux;Jean Tarrou;Joseph Grand;Raymond Rambert
Matura Język Polski;Zbrodnia i Kara;trudne;Jaki wpływ na Cottarda miała dżuma?;Uwolniła go od strachu przed więzieniem;Sprawiła, że zaczął pomagać chorym;Doprowadziła go do bankructwa;Uczyniła go religijnym
Matura Język Polski;Zbrodnia i Kara;trudne;Jakie było główne zajęcie Cottarda przed wybuchem epidemii?;Był poszukiwany przez policję;Był kupcem;Był lekarzem;Był sędzią
Matura Język Polski;Zbrodnia i Kara;trudne;Jakie kazanie wygłosił ojciec Paneloux na początku epidemii?;Że dżuma jest karą za grzechy;Że to boski dar dla miasta;Że nauka pokona zarazę;Że trzeba prosić o litość królów
Matura Język Polski;Zbrodnia i Kara;trudne;Jaką decyzję podjęły władze miasta w związku z dżumą?;Całkowite zamknięcie bram miasta;Ewakuację dzieci;Masowe szczepienia;Budowę nowego szpitala
Matura Język Polski;Zbrodnia i Kara;trudne;Jaką funkcję w mieście pełnił Joseph Grand przed epidemią?;Skromnego urzędnika mera;Lekarza pomocnika;Nauczyciela;Dziennikarza
Matura Język Polski;Zbrodnia i Kara;trudne;Jaką funkcję w oddziałach sanitarnych pełnił ojciec Paneloux?;Był opiekunem w lazarecie;Zajmował się transportem zwłok;Pisał raporty;Był kucharzem
Matura Język Polski;Zbrodnia i Kara;trudne;Jaką postawę reprezentuje Jean Tarrou, który dobrowolnie tworzy oddziały sanitarne?;Aktywnego humanizmu;Religijnego fanatyzmu;Skrajnego egoizmu;Całkowitego nihilizmu
Matura Język Polski;Zbrodnia i Kara;trudne;Kto w powieści jako pierwszy dostrzega martwe szczury i podejmuje walkę z dżumą?;Doktor Bernard Rieux;Jean Tarrou;Ojciec Paneloux;Raymond Rambert
Matura Język Polski;Zbrodnia i Kara;trudne;Kto w powieści podjął się spisania statystyk i rejestracji chorych?;Joseph Grand;Bernard Rieux;Jean Tarrou;Ojciec Paneloux
Matura Język Polski;Zbrodnia i Kara;trudne;W jaki sposób władze Oranu utylizowały zwłoki zmarłych, gdy zabrakło miejsc na cmentarzu?;Spalały je w krematoriach;Wrzucały do morza;Chowały w masowych grobach;Wywiozły z miasta
Matura Język Polski;Zbrodnia i Kara;trudne;Z jakiego powodu Cottard próbował popełnić samobójstwo na początku książki?;Boi się aresztowania;Zmarła mu rodzina;Stracił pracę;Miał dżumę
Matura Język Polski;Zbrodnia i Kara;łatwe;Co było pierwszym sygnałem nadchodzącej epidemii w Oranie?;Pojawienie się martwych szczurów;Brak wody w mieście;Nagła mgła;Ucieczka ptaków
Matura Język Polski;Zbrodnia i Kara;łatwe;Czym zajmował się Jean Tarrou, zanim przyjechał do Oranu?;Prowadził kronikę i podróżował;Był zawodowym żołnierzem;Pracował jako adwokat;Był lekarzem polowym
Matura Język Polski;Zbrodnia i Kara;łatwe;Jak na nazwisko miał narrator "Dżumy", doktor Bernard?;Rieux;Rambert;Tarrou;Grand
Matura Język Polski;Zbrodnia i Kara;łatwe;Jak nazywał się dziennikarz, który został uwięziony w Oranie przez kwarantannę?;Raymond Rambert;Joseph Grand;Michel;Cottard
Matura Język Polski;Zbrodnia i Kara;łatwe;Jak nazywał się staruszek, który codziennie pluł na koty z balkonu?;Astmatyk;Sąsiad Rieux;Joseph Grand;Cottard
Matura Język Polski;Zbrodnia i Kara;łatwe;Jak nazywała się gazeta, w której pracował dziennikarz Rambert?;"Information";"Le Monde";"Oran Soir";"La Peste"
Matura Język Polski;Zbrodnia i Kara;łatwe;Jak nazywała się żona Josepha Granda, która go opuściła?;Jeanne;Maria;Katarzyna;Helena
Matura Język Polski;Zbrodnia i Kara;łatwe;Jaki zawód wykonywał narrator powieści, Bernard Rieux?;Lekarz;Dziennikarz;Urzędnik;Ksiądz
Matura Język Polski;Zbrodnia i Kara;łatwe;Kto jest autorem powieści "Dżuma"?;Albert Camus;Jean-Paul Sartre;Franz Kafka;Marcel Proust
Matura Język Polski;Zbrodnia i Kara;łatwe;W jakim mieście toczy się akcja powieści Alberta Camusa?;W Oranie;W Algierze;W Casablance;W Tunisie
Matura Język Polski;Zbrodnia i Kara;łatwe;W jakim mieście toczy się akcja powieści?;Oran;Algier;Paryż;Marsylia
Matura Język Polski;Dwudziestolecie Międzywojenne;bardzo trudne;Jak kończy się pojedynek na miny między Syfonem a Miętusem?;Zgwałceniem Syfona przez uszy;Ucieczką Syfona;Bójką na pięści;Interwencją nauczycieli
Matura Język Polski;Dwudziestolecie Międzywojenne;bardzo trudne;Jak nazywa się słynny pojedynek na miny między Mientusem a Syfonem?;Pojedynek na gęby;Pojedynek na łydki;Pojedynek na pupy;Pojedynek na formy
Matura Język Polski;Dwudziestolecie Międzywojenne;bardzo trudne;Kim był parobek Walek, który stał się przyczyną skandalu w Bolimowie?;Służącym u wujostwa Józia;Kolegą ze szkoły;Bratem Miętusa;Właścicielem majątku
Matura Język Polski;Dwudziestolecie Międzywojenne;bardzo trudne;Kim jest Kopyrda w świecie szkolnym Józia?;Chłopcem nowoczesnym i obojętnym;Liderem grupy "chłopięcej";Najlepszym uczniem;Nauczycielem łaciny
Matura Język Polski;Dwudziestolecie Międzywojenne;bardzo trudne;W jaki sposób Józio ucieka z majątku wujostwa w Bolimowie?;Uprowadzając Zosię;Odjeżdżając pociągiem;Przez okno w nocy;Przebrany za parobka
Matura Język Polski;Dwudziestolecie Międzywojenne;trudne;Co symbolizuje pojęcie "Gęby" w twórczości Gombrowicza?;Maskę narzuconą przez innych ludzi;Brak inteligencji;Naturalność i szczerość;Cechę fizyczną bohatera
Matura Język Polski;Dwudziestolecie Międzywojenne;trudne;Czym charakteryzuje się postać Syfona w szkole?;Jest symbolem niewinności i "chłopięcia";Jest przywódcą buntowników;Jest najlepszym sportowcem;Nienawidzi nauki
Matura Język Polski;Dwudziestolecie Międzywojenne;trudne;Jak nazywa się postać, która próbuje "uświadomić" Zutę Młodziakównę?;Józio;Miętus;Pimko;Syfon
Matura Język Polski;Dwudziestolecie Międzywojenne;trudne;Jak nazywa się profesor, który "upupia" Józia i zabiera go do szkoły?;Pimko;Bladaczka;Mientus;Syfon
Matura Język Polski;Dwudziestolecie Międzywojenne;trudne;Jaką postawę reprezentują Młodziakowie w powieści?;Nowoczesność i brak pruderii;Skrajny konserwatyzm;Religijność;Zamiłowanie do arystokracji
Matura Język Polski;Dwudziestolecie Międzywojenne;trudne;U jakiej nowoczesnej rodziny Józio zamieszkuje po ucieczce ze szkoły?;U Młodziaków;U Hurleckich;U Bolimowskich;U Ziemiańskich
Matura Język Polski;Dwudziestolecie Międzywojenne;łatwe;Ile lat ma główny bohater, Józio, na początku powieści?;30;20;15;40
Matura Język Polski;Dwudziestolecie Międzywojenne;łatwe;Jak nazywa się siostrzenica wujostwa Hurleckich, którą Józio próbuje "uwieść"?;Zosia;Zuta;Młodziakówna;Ciotka
Matura Język Polski;Dwudziestolecie Międzywojenne;łatwe;Jak nazywa się szkoła, do której profesor Pimko porywa Józia?;Szkoła dyrektora Piórkowskiego;Liceum w Warszawie;Gimnazjum w Bolimowie;Szkoła pod żaglami
Matura Język Polski;Dwudziestolecie Międzywojenne;łatwe;Kto jest autorem powieści "Ferdydurke"?;Witold Gombrowicz;Bruno Schulz;Stanisław Ignacy Witkiewicz;Czesław Miłosz
Matura Język Polski;Zbrodnia i Kara;bardzo trudne;Jak nazywa się młody powstaniec, brat Anieli, który ginie w boju?;Maryś Tarłowski;Jagmin;Zenon;Andrzej
Matura Język Polski;Zbrodnia i Kara;trudne;Kto w utworze pełni rolę narratora opowiadającego historię powstańców?;Przyroda (drzewa, wiatr);Stary powstaniec;Historyk;Dziecko
Matura Język Polski;Zbrodnia i Kara;trudne;Który dowódca powstania styczniowego jest bohaterem tej noweli?;Romuald Traugutt;Marian Langiewicz;Józef Bem;Jan Skrzynecki
Matura Język Polski;Zbrodnia i Kara;łatwe;Co w języku łacińskim oznacza tytuł utworu?;Chwała zwyciężonym;Zwycięstwo chwalebnym;Pamięć o poległych;Historia zwycięstwa
Matura Język Polski;Zbrodnia i Kara;łatwe;Kto jest autorem noweli "Gloria victis"?;Eliza Orzeszkowa;Bolesław Prus;Henryk Sienkiewicz;Maria Konopnicka
Matura Język Polski;Dwudziestolecie Międzywojenne;bardzo trudne;Co stało się z Justyną po usunięciu ciąży?;Popadła w apatię i obłęd;Wyjechała na wieś;Wyszła za mąż;Została służącą Zenona
Matura Język Polski;Dwudziestolecie Międzywojenne;bardzo trudne;Dlaczego Zenon Ziembiewicz nie pomógł robotnikom podczas strajku?;Boi się utraty stanowiska i skandalu;Nienawidzi robotników;Nie wiedział o strajku;Był wtedy chory
Matura Język Polski;Dwudziestolecie Międzywojenne;bardzo trudne;Jak nazywa się kamienica, w której mieszka Elżbieta Biecka i która jest symbolem podziałów społecznych?;Kamienica Kolichowskiej;Dom Ziembiewiczów;Boleborza;Jastrowie
Matura Język Polski;Dwudziestolecie Międzywojenne;bardzo trudne;Jaka była przyczyna buntu robotników w mieście pod koniec powieści?;Zwolnienia z fabryki Hettnera;Brak chleba;Wybuch wojny;Aresztowanie Zenona
Matura Język Polski;Dwudziestolecie Międzywojenne;bardzo trudne;Jaką karę wymierzyła Justyna Zenonowi w finale powieści?;Oblała go kwasem;Zastrzeliła go;Doniosła na niego do prasy;Uciekła z jego pieniędzmi
Matura Język Polski;Dwudziestolecie Międzywojenne;bardzo trudne;Jaką rolę w powieści pełni kamienica pani Kolichowskiej?;Jest symbolem podziałów społecznych i biedy;To miejsce pracy Zenona;To szkoła Justyny;To szpital miejski
Matura Język Polski;Dwudziestolecie Międzywojenne;bardzo trudne;Kim był ojciec Zenona, Walerian Ziembiewicz?;Zubożałym szlachcicem, rządcą w Boleborzy;Prezydentem miasta;Lekarzem;Nauczycielem
Matura Język Polski;Dwudziestolecie Międzywojenne;trudne;Co stało się z Justyną po śmierci jej matki?;Została sama i szukała pomocy u Zenona;Wyjechała do Ameryki;Wyszła za mąż;Trafiła do klasztoru
Matura Język Polski;Dwudziestolecie Międzywojenne;trudne;Gdzie mieszkała Justyna Bogutówna po przyjeździe do miasta?;W kamienicy Kolichowskiej;U Ziembiewiczów;W hotelu;W szpitalu
Matura Język Polski;Dwudziestolecie Międzywojenne;trudne;Gdzie mieścił się salon pani Kolichowskiej, miejsce spotkań elity?;W kamienicy przy ulicy Staszica;W dworku w Boleborzy;W ratuszu;W Paryżu
Matura Język Polski;Dwudziestolecie Międzywojenne;trudne;Jak Zenon Ziembiewicz nazywał swój sposób usprawiedliwiania błędów?;"Schematami";"Granicami";"Kłamstwami";"Losami"
Matura Język Polski;Dwudziestolecie Międzywojenne;trudne;Jak nazywa się kochanka Zenona, która w akcie rozpaczy oblewa go kwasem?;Justyna Bogutówna;Elżbieta Biecka;Cecylia Kolichowska;Joanna Gołąbska
Matura Język Polski;Dwudziestolecie Międzywojenne;trudne;Jaką funkcję publiczną sprawował Zenon Ziembiewicz u szczytu kariery?;Prezydenta miasta;Ministra;Posła;Wojewody
Matura Język Polski;Dwudziestolecie Międzywojenne;trudne;Jaką funkcję publiczną sprawuje Zenon Ziembiewicz w momencie swojej śmierci?;Prezydenta miasta;Premiera;Ministra;Posła
Matura Język Polski;Dwudziestolecie Międzywojenne;trudne;Kim z zawodu była matka Elżbiety Bieckiej?;Pisarką;Lekarką;Nauczycielką;Urzędniczką
Matura Język Polski;Dwudziestolecie Międzywojenne;łatwe;Jak nazywa się główny bohater, który robi karierę polityczną, ale niszczy życie kobiet?;Zenon Ziembiewicz;Karol Ziembiewicz;Marian Chąśba;Czechliński
Matura Język Polski;Dwudziestolecie Międzywojenne;łatwe;Jak nazywała się dawna posiadłość Ziembiewiczów, którą Zenon musiał opuścić?;Boleborza;Nawłoć;Korczyn;Soplicowo
Matura Język Polski;Dwudziestolecie Międzywojenne;łatwe;Jak nazywała się narzeczona i późniejsza żona Zenona Ziembiewicza?;Elżbieta Biecka;Justyna Bogutówna;Cecylia Kolichowska;Karolna Bogutówna
Matura Język Polski;Dwudziestolecie Międzywojenne;łatwe;Kto jest autorem powieści "Granica"?;Zofia Nałkowska;Maria Dąbrowska;Eliza Orzeszkowa;Gabriela Zapolska
Matura Język Polski;Dwudziestolecie Międzywojenne;łatwe;Kto jest autorką powieści psychologicznej "Granica"?;Zofia Nałkowska;Eliza Orzeszkowa;Maria Konopnicka;Maria Dąbrowska
Matura Język Polski;Literatura Wojny i Okupacji;bardzo trudne;Czym w obozie był "zaliwny" posiłek?;Trzecim, największym kotłem dla najwydajniejszych;Karą głodową;Zupą z ryb;Śniadaniem
Matura Język Polski;Literatura Wojny i Okupacji;bardzo trudne;Dlaczego narrator "Innego świata" nie wybaczył człowiekowi, który go spotkał w Rzymie?;Bo ten przyznał się do fałszywego oskarżenia współwięźniów;Bo ten był strażnikiem;Bo go okradł;Bo go pobił
Matura Język Polski;Literatura Wojny i Okupacji;bardzo trudne;Dlaczego narrator "Innego świata" zdecydował się na głodówkę?;Chciał wymusić zgodę na wyjazd z obozu;Protestował przeciw biciu;Chciał popełnić samobójstwo;Został do tego zmuszony
Matura Język Polski;Literatura Wojny i Okupacji;bardzo trudne;Gdzie narrator "Innego świata" trafił po zwolnieniu z obozu w Jercewie?;Do armii Andersa;Do Warszawy;Do Londynu;Do Kazachstanu
Matura Język Polski;Literatura Wojny i Okupacji;bardzo trudne;Jak nazywa się rosyjski pisarz, którego "Zapiski z martwego domu" są kluczowym kontekstem dla Herlinga-Grudzińskiego?;Fiodor Dostojewski;Lew Tołstoj;Antoni Czechow;Maksym Gorki
Matura Język Polski;Literatura Wojny i Okupacji;bardzo trudne;Jak nazywał się proces dehumanizacji więźnia opisany w książce?;Lagrowanie;Zekowanie;Prijemka;Tuftowanie
Matura Język Polski;Literatura Wojny i Okupacji;bardzo trudne;Kim był "dziesiętnik" w strukturze pracy w łagrze?;Więźniem nadzorującym grupę dziesięciu osób;Strażnikiem NKWD;Lekarzem obozowym;Kierownikiem kuchni
Matura Język Polski;Literatura Wojny i Okupacji;bardzo trudne;Kim był Kostylew, bohater, który opalał sobie rękę w ogniu, by nie pracować?;Inżynierem oskarżonym o szpiegostwo;Polskim oficerem z kampanii wrześniowej;Rosyjskim bandytą, tzw. "urką";Niemieckim komunistą
Matura Język Polski;Literatura Wojny i Okupacji;bardzo trudne;O czym opowiada historia "Zapiski z martwego domu" czytana przez więźniów?;O carskich katorgach Dostojewskiego;O rewolucji francuskiej;O ucieczce z Syberii;O historii Rosji
Matura Język Polski;Literatura Wojny i Okupacji;bardzo trudne;W jakiej europejskiej stolicy kończy się epilog książki spotkaniem z dawnym więźniem?;W Rzymie;W Londynie;W Paryżu;W Warszawie
Matura Język Polski;Literatura Wojny i Okupacji;bardzo trudne;W jakiej wierze próbuje odnaleźć ukojenie Natalia Lwowna przed próbą samobójczą?;W wierze w sens literatury i "Zapisków...";W prawosławiu;W komunizmie;W ateizmie
Matura Język Polski;Literatura Wojny i Okupacji;trudne;Co symbolizował nocny "połów" w barakach kobiecych?;Przemoc seksualną i upodlenie;Nocną zmianę w lesie;Dzielenie dodatkowych racji;Rewizje policji obozowej
Matura Język Polski;Literatura Wojny i Okupacji;trudne;Co w obozie w Jercewie oznaczało pojęcie "prijemka"?;Rewizję więźniów przy wejściu do obozu;Wydawanie posiłków;Ucieczkę;Przyjęcie do pracy
Matura Język Polski;Literatura Wojny i Okupacji;trudne;Czym był "lekbez" w realiach obozowych?;Kursem likwidacji analfabetyzmu;Magazynem żywności;Grupą karną;Sądem koleżeńskim
Matura Język Polski;Literatura Wojny i Okupacji;trudne;Czym jest "trupiarnia" opisana w obozowej rzeczywistości?;Miejscem dla więźniów niezdolnych do pracy;Miejscem egzekucji więźniów;Głównym lazaretem obozowym;Magazynem odzieży po zmarłych
Matura Język Polski;Literatura Wojny i Okupacji;trudne;Czym w obozie był "tufta"?;Oszukiwaniem przy normach pracy;Rodzajem jedzenia;Nazwą baraku;Karą chłosty
Matura Język Polski;Literatura Wojny i Okupacji;trudne;Jak nazywano więźniów, którzy byli na skraju wyczerpania fizycznego i psychicznego?;Muzułmanie;Dystroficy;Łagiernicy;Zekowie
Matura Język Polski;Literatura Wojny i Okupacji;trudne;Jak nazywał się obóz, w którym więziony był autor?;Jercewo;Kołyma;Workuta;Magadan
Matura Język Polski;Literatura Wojny i Okupacji;trudne;Jakie znaczenie dla więźniów miało wychodzenie do lasu na wyrąb?;Było szansą na kontakt z przyrodą i wolnością;Było najcięższą karą;Było okazją do ucieczki;Było formą odpoczynku
Matura Język Polski;Literatura Wojny i Okupacji;trudne;Jaką rolę w książce odgrywa postać Polki, która "oddała się" strażnikowi dla jedzenia?;Pokazuje upadek moralny w ekstremalnych warunkach;Jest postacią komiczną;Jest siostrą narratora;Uciekła z obozu
Matura Język Polski;Literatura Wojny i Okupacji;trudne;Jaką rolę w obozie pełnił "Dom Swidanij"?;Było to miejsce widzeń z rodziną;Miejsce egzekucji;Szpital;Kuchnia
Matura Język Polski;Literatura Wojny i Okupacji;trudne;Kim byli "urki" w hierarchii obozowej opisanej przez Grudzińskiego?;Recydywistami i bandytami;Więźniami politycznymi;Strażnikami;Lekarzami obozowymi
